"Département","Bassin de formation","Rne","Secteur","Nom","Voie","Lieu-dit","Boite postale","Code postal","Commune","Téléphone","Fax","Adresse électronique","Site internet","Responsable"
"Isère","BASSIN GRENOBLOIS","0383242T","Public","LYCEE GENERAL INTERNATIONAL EUROPOLE","4 place DE SFAX ",,"BP1570",38000,"GRENOBLE",438122500,438122520,"ce.0383242T@ac-grenoble.fr","http://www.ac-grenoble.fr/cite.scolaire.internationale","LE PROVISEUR : M. PAJOT LAURENT
LE PROVISEUR ADJOINT : MME FERRANTI CAROLE
LE GESTIONNAIRE : M. DUFEE FRANCK
L AGENT COMPTABLE : MME MENARD SYLVIE"
"Isère","BASSIN GRENOBLOIS","0380028Z","Public","LYCEE GENERAL STENDHAL","1 bis place JEAN ACHARD ",,"BP80208",38014,"GRENOBLE",476548383,476546245,"ce.0380028Z@ac-grenoble.fr","https://stendhal.ent.auvergnerhonealpes.fr/","LE PROVISEUR : MME CLAUDEL MURIEL
LE PROVISEUR ADJOINT : MME DOMENECH SANDRINE
LE GESTIONNAIRE : M. MARINONI DAVID
L AGENT COMPTABLE : MME MENARD SYLVIE"
"Isère","BASSIN GRENOBLOIS","0381666E","Privé sous-contrat","LYCEE GENERAL ET TECHNOL PR PIERRE TERMIER","5 BIS RUE JOSEPH FOURIER ",,,38001,"GRENOBLE",476545781,476425595,"ce.0381666E@ac-grenoble.fr","https://lycee-pierretermier.org/","LE DIRECTEUR : M. GOUTTEFANGEAS MATHIEU
LE DIRECTEUR ADJOINT : MME CARRILHO FLORENCE
L  ADJOINT AU CHEF D ETABLISSEMENT : M. LERICHE VIVIEN"
"Isère","BASSIN GRENOBLOIS","0380029A","Public","LYCEE GENERAL ET TECHNOLOGIQUE LES EAUX CLAIRES","1 rue DES EAUX CLAIRES ",,,38100,"GRENOBLE",476705000,476840293,"ce.0380029A@ac-grenoble.fr","https://eaux-claires.ent.auvergnerhonealpes.fr/","LE PROVISEUR : MME OLMOS AGNES
LE PROVISEUR ADJOINT : M. GASQUET CESAR
LE GESTIONNAIRE : MME TERRAS STEPHANIE
L AGENT COMPTABLE : MME HERBIN ISABELLE"
"Isère","BASSIN GRENOBLOIS","0381803D","Privé sous-contrat","LYCEE GENERAL PRIVE EXTERNAT NOTRE DAME","43 avenue MARCELIN BERTHELOT ",,,38000,"GRENOBLE",476866810,476865720,"ce.0381803D@ac-grenoble.fr","http://www.externatnotredame.fr","LE DIRECTEUR : M. GRAFF PHILIPPE
LE DIRECTEUR ADJOINT : M. DIDIER CEDRIC"
"﻿Isère","BASSIN GRENOBLOIS","0381603L","Public","LYCEE POLYVALENT ANDRE  ARGOUGES","61 rue Léon Jouhaux ",,,38029,"GRENOBLE",476444805,476449105,"ce.0381603L@ac-grenoble.fr","https://argouges.ent.auvergnerhonealpes.fr/","LE PROVISEUR : MME LENZI MARIE-FRANCOISE
LE PROVISEUR ADJOINT : M. BIGILLON PAUL
LE GESTIONNAIRE : M. SUZAN OLIVIER
L AGENT COMPTABLE : M. SUZAN OLIVIER
L  ADJOINT AU CHEF D ETABLISSEMENT : MME FOUCAUD DELPHINE"
"Isère","BASSIN GRENOBLOIS","0380032D","Public","LYCEE POLYVALENT EMMANUEL  MOUNIER","6 avenue MARCELIN BERTHELOT ",,,38029,"GRENOBLE",476866432,476877064,"ce.0380032D@ac-grenoble.fr","https://emmanuel-mounier.ent.auvergnerhonealpes.fr/","LE PROVISEUR : M. SERGI JOSEPH
LE PROVISEUR ADJOINT : M. PICHENET FRANCOIS
LE GESTIONNAIRE : MME MATHIAN-SCARCELLA CELINE
L AGENT COMPTABLE : M. SUZAN OLIVIER
L  ADJOINT AU CHEF D ETABLISSEMENT : MME MERLO ANNE VALERIE"
"Isère","BASSIN GRENOBLOIS","0380035G","Public","LYCEE POLYVALENT LESDIGUIERES","15 avenue Beaumarchais ",,,38100,"GRENOBLE",476213854,476700613,"ce.0380035G@ac-grenoble.fr","http://www.ac-grenoble.fr/Ecole.Hoteliere/","LE PROVISEUR : M. GERCET JEROME
LE PROVISEUR ADJOINT : MME GENON EMILIE
LE GESTIONNAIRE : M. GUIGNIER RENAUD
L AGENT COMPTABLE : M. JOND GREGORY
L  ADJOINT AU CHEF D ETABLISSEMENT : MME MANTEGAZZA NATACHA"
"Isère","BASSIN GRENOBLOIS","0380033E","Public","LYCEE POLYVALENT VAUCANSON","27 rue Anatole France ",,,38030,"GRENOBLE",476965518,476700942,"ce.0380033E@ac-grenoble.fr","https://lycee-vaucanson-grenoble.web.ac-grenoble.fr","LE PROVISEUR : M. KOSA MICHEL
LE PROVISEUR ADJOINT : MME MALBRANQUE LUCIE
LE GESTIONNAIRE : M. JOND GREGORY
L AGENT COMPTABLE : M. JOND GREGORY"
"Isère","BASSIN GRENOBLOIS","0381806G","Privé sous-contrat","LYCEE PROFESSIONNEL PRIVE BORDIER","26 rue PROSPER MERIMEE ",,,38100,"GRENOBLE",476220597,476331610,"ce.0381806G@ac-grenoble.fr","http://www.lycee-iserbordier.fr","LE DIRECTEUR : MME POZZA DELPHINE"
"Isère","BASSIN GRENOBLOIS","0381758E","Privé sous-contrat","LYCEE PROFESSIONNEL PRIVE DU TERTIAIRE LES CHARMILLES","15 rue MONTESQUIEU ",,,38100,"GRENOBLE",476877264,,"ce.0381758E@ac-grenoble.fr","http://www.les-charmilles.fr","LE DIRECTEUR : MME RAVIX ELISABETH
LE DIRECTEUR ADJOINT : MME ROMERO FRANCOISE
L  ADJOINT AU CHEF D ETABLISSEMENT : MME CHIAUDANO FREDERIQUE"
"Isère","BASSIN GRENOBLOIS","0382109L","Public","SEGPA CLG CHARLES MUNCH","11 rue PAUL DOUMER ",,,38100,"GRENOBLE",476544564,476444400,"ce.0382109L@ac-grenoble.fr","http://www.ac-grenoble.fr/college/grenoble.munch/","LE PRINCIPAL : MME SEGURA STEPHANIE
LE PRINCIPAL ADJOINT : M. ZAGLIL YMEN
LE GESTIONNAIRE : MME BERNARD MARIE-PIERRE
L AGENT COMPTABLE : MME HERBIN ISABELLE"
"﻿Isère","BASSIN GRENOBLOIS","0383479A","Privé sous-contrat","SEGPA PRIVEE CLG LES CHARMILLES","15 rue MONTESQUIEU ",,,38000,"GRENOBLE",476877264,476121672,"ce.0383479A@ac-grenoble.fr","http://www.les-charmilles.fr","LE DIRECTEUR : MME RAVIX ELISABETH
LE DIRECTEUR ADJOINT : MME CHIAUDANO FREDERIQUE"
"Isère","NORD ISERE","0380038K","Public","COLLEGE JACQUES PREVERT","Chemin DE RAJAT ",,,38540,"HEYRIEUX",478400545,,"ce.0380038K@ac-grenoble.fr","http://www.ac-grenoble.fr/college/heyrieux.prevert/","LE PRINCIPAL : MME VULLIERMET SOPHIE
LE PRINCIPAL ADJOINT : MME BERNIER ANICK
LE GESTIONNAIRE : MME BORDET VALERIE
L AGENT COMPTABLE : M. BEAUMEL THIERRY"
"Isère","BASSIN GRENOBLOIS","0382782T","Public","COLLEGE LE CLOS JOUVIN","511 avenue Du General Delestrain ",,,38560,"JARRIE",476688181,476688239,"ce.0382782T@ac-grenoble.fr","https://college-le-clos-jouvin-jarrie.web.ac-grenoble.fr/","LE PRINCIPAL : M. ROBIN STEPHANE
LE PRINCIPAL ADJOINT : MME CLARA NADEGE
LE GESTIONNAIRE : MME DENEUVILLE VIRGINIE
L AGENT COMPTABLE : M. POIDEVIN YANNICK"
"Isère","NORD ISERE","0382786X","Public","COLLEGE FRANCOIS TRUFFAUT","3 boulevard Saint Hubert ",,,38080,"L'ISLE-D'ABEAU",474270749,474271893,"ce.0382786X@ac-grenoble.fr","https://truffaut-isere.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME MAYET ESTELLE
LE PRINCIPAL ADJOINT : M. BLANCHON MATTHIEU
LE GESTIONNAIRE : M. PICARD FREDERIC
L AGENT COMPTABLE : M. BEAUMEL THIERRY"
"Isère","NORD ISERE","0383056R","Public","COLLEGE ROBERT DOISNEAU","33 boulevard DE FONDBONNIERE ",,,38080,"L'ISLE-D'ABEAU",474276820,474270628,"ce.0383056R@ac-grenoble.fr","https://doisneau-isere.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME KIEL MARYSE
LE PRINCIPAL ADJOINT : MME CHAREF MYRIAM
LE GESTIONNAIRE : M. RAHAL ABOUBAKR
L AGENT COMPTABLE : M. BEAUMEL THIERRY"
"Isère","NORD ISERE","0383455Z","Public","COLLEGE STEPHEN HAWKING","4 rue DE CHAMPOULANT ",,,38080,"L'ISLE-D'ABEAU",437051860,437051870,"ce.0383455Z@ac-grenoble.fr","https://hawking-isere.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME GOUTTENOIRE SANDRA
LE PRINCIPAL ADJOINT : M. ROCCHI JULIEN
LE GESTIONNAIRE : MME NICOLAS CECILE
L AGENT COMPTABLE : M. BEAUMEL THIERRY"
"Isère","NORD ISERE","0382895R","Public","LYCEE POLYVALENT PHILIBERT DELORME","68 boulevard SAINT HUBERT ",,"CS65008",38081,"L'ISLE-D'ABEAU",474271900,474272123,"ce.0382895R@ac-grenoble.fr","https://philibert-delorme.ent.auvergnerhonealpes.fr","LE PROVISEUR : M. FREY JEROME
LE PROVISEUR ADJOINT : MME DURAND FUGIER CAROLE
LE GESTIONNAIRE : M. BEAUMEL THIERRY
L AGENT COMPTABLE : M. BEAUMEL THIERRY"
"﻿Isère","NORD ISERE","0382787Y","Public","SEGPA CLG FRANCOIS TRUFFAUT","3 boulevard Saint hubert ",,,38080,"L'ISLE-D'ABEAU",474270749,474271893,"ce.0382787Y@ac-grenoble.fr",,"LE PRINCIPAL : MME MAYET ESTELLE
LE PRINCIPAL ADJOINT : M. TOURNIER GREGORY
LE GESTIONNAIRE : M. PICARD FREDERIC
L AGENT COMPTABLE : M. BEAUMEL THIERRY"
"Isère","ISERE RHODANIENNE","0382147C","Public","COLLEGE JONGKIND","1 allée Jean Jaurès ",,"BP85",38260,"LA COTE-SAINT-ANDRE",474202046,474202991,"ce.0382147C@ac-grenoble.fr","https://jongkind-isere.ent.auvergnerhonealpes.fr","LE PRINCIPAL : MME LARREY-PAILLE SANDRA
LE PRINCIPAL ADJOINT : MME FAIVRE FLORENCE
LE GESTIONNAIRE : MME GOURDAIN HUGUETTE
L AGENT COMPTABLE : M. NIANG FALLA"
"Isère","ISERE RHODANIENNE","0381689E","Privé sous-contrat","COLLEGE PRIVE SAINT FRANCOIS","18 avenue MARECHAL FOCH ",,,38260,"LA COTE-SAINT-ANDRE",474203244,474202881,"Ce.0381689E@ac-grenoble.fr","http://www.institution-saint-francois.fr","LE DIRECTEUR : M. CLEMENTE MANUEL
LE DIRECTEUR ADJOINT : MME ROUSSELLE CHANTAL"
"Isère","ISERE RHODANIENNE","0383400P","Privé hors-contrat","ECOLE DE PRODUCTION JEAN-MARIE VIANNEY","22 avenue HECTOR BERLIOZ ",,"BP20",38261,"LA COTE-SAINT-ANDRE",667128414,474202264,"ce.0383400P@ac-grenoble.fr",,"LE DIRECTEUR : MME CROUTTE CORINNE"
"Isère","ISERE RHODANIENNE","0381819W","Public","LEGT AGRICOLE DE LA COTE ST ANDRE","57 avenue charles de gaulle ",,"BP83",38260,"LA COTE-SAINT-ANDRE",474204077,474203827,"epl.cote-st-andre@educagri.fr",,"LE PROVISEUR : MME BOULON RÉGINE
LE PROVISEUR ADJOINT : MME TIREL MARIE LAURE
LE DIRECTEUR ADJOINT : M. COUVEZ P. 
LE GESTIONNAIRE : MME CAZAUX E. 
L AGENT COMPTABLE : M. CHERVET E. "
"Isère","ISERE RHODANIENNE","0381660Y","Privé sous-contrat","LYCEE GENERAL PRIVE SAINTE CECILE","18 avenue MARECHAL FOCH ",,"BP5",38260,"LA COTE-SAINT-ANDRE",474203244,474203244,"ce.0381660Y@ac-grenoble.fr","http://www.institution-saint-francois.fr","LE DIRECTEUR : M. CLEMENTE MANUEL
LE DIRECTEUR ADJOINT : MME PRA NATHALIE"
"Isère","ISERE RHODANIENNE","0380014J","Public","LYCEE POLYVALENT HECTOR BERLIOZ","60 place De L'Europe ",,,38260,"LA COTE-SAINT-ANDRE",474206970,474206971,"ce.0380014J@ac-grenoble.fr","http://www.ac-grenoble.fr/lycee/hector.berlioz/","LE PROVISEUR : M. BEAUVAIS CEDRIC
LE PROVISEUR ADJOINT : MME BILLON SANDRINE
LE GESTIONNAIRE : M. NIANG FALLA
L AGENT COMPTABLE : M. NIANG FALLA"
"﻿Isère","ISERE RHODANIENNE","0382893N","Privé sous-contrat","LYCEE PROFESSIONNEL PRIVE JEAN MARIE VIANNEY","22  AVENUE HECTOR BERLIOZ ",,,38260,"LA COTE-SAINT-ANDRE",474202230,474202264,"ce.0382893N@ac-grenoble.fr","https://jeanmarievianney.apprentis-auteuil.org/","LE DIRECTEUR : MME CROUTTE CORINNE"
"Isère","ISERE RHODANIENNE","0382425E","Public","SEGPA CLG JONGKIND","1 allée Jean Jaurès ",,"BP85",38260,"LA COTE-SAINT-ANDRE",474202046,474202991,"ce.0382425E@ac-grenoble.fr","http://www.ac-grenoble.fr/college/jongking/articles.php?pg=142","LE PRINCIPAL : MME LARREY-PAILLE SANDRA
LE PRINCIPAL ADJOINT : M. BRIEU FREDERIC
LE GESTIONNAIRE : MME GOURDAIN HUGUETTE
L AGENT COMPTABLE : M. NIANG FALLA"
"Isère","ISERE RHODANIENNE","0383497V","Privé hors-contrat","ECOLE SECONDAIRE PRIVEE DE L'ARBRE","48 chemin du pavé ",,,38260,"LA FRETTE",768464551,,"ce.0383497V@ac-grenoble.fr","https://www.ecole-primevere.org/","LE DIRECTEUR : MME RENON MAUD"
"Isère","BASSIN GRENOBLOIS","0380047V","Public","COLLEGE DU VALLON DES MOTTES","Place ALBERT RIVET ",,,38770,"LA MOTTE-D'AVEILLANS",476306412,476306901,"ce.0380047V@ac-grenoble.fr","https://vallondesmottes-isere.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. FAUVERNIER DAVID
LE PRINCIPAL ADJOINT : M. EMERY GABRIEL
LE GESTIONNAIRE : M. POUPET SEBASTIEN
L AGENT COMPTABLE : MME ISAMBERT GAELLE"
"Isère","BASSIN GRENOBLOIS","0382426F","Public","COLLEGE LOUIS MAUBERRET","9 boulevard DES TROIS SAULES ",,,38350,"LA MURE",476810741,,"ce.0382426F@ac-grenoble.fr","http://collemauberret.wixsite.com/louismauberret","LE PRINCIPAL : M. FAUVERNIER DAVID
LE PRINCIPAL ADJOINT : M. VINDRET REGIS
LE GESTIONNAIRE : MME RENARD VALERIE
L AGENT COMPTABLE : MME ISAMBERT GAELLE"
"Isère","BASSIN GRENOBLOIS","0381701T","Privé sous-contrat","COLLEGE PRIVE SAINT JOSEPH","Rue DES ALPES ",,"BP5",38350,"LA MURE",476810086,476810624,"Ce.0381701T@ac-grenoble.fr","http://www.enseignementprive-lamure.com/","LE DIRECTEUR : M. SEGUIN GUILLAUME
LE DIRECTEUR ADJOINT : MME TISSOT ISABELLE"
"Isère","BASSIN GRENOBLOIS","0382370V","Privé sous-contrat","LYCEE AGRICOLE PRIVE DE LA MURE","42 rue des alpes ",,"BP5",38350,"LA MURE",476309545,476810624,"baup.la-mure@cneap.scolanet.org",,"LE DIRECTEUR : M. BAUP GÉRARD"
"﻿Isère","BASSIN GRENOBLOIS","0380049X","Public","LYCEE POLYVALENT DE LA MATHEYSINE","3 rue LESDIGUIERES ",,,38350,"LA MURE",476810011,476309531,"ce.0380049X@ac-grenoble.fr","https://matheysine.ent.auvergnerhonealpes.fr/","LE PROVISEUR : MME RIVAL ANNICK
LE PROVISEUR ADJOINT : M. LARDET FRANCOIS
LE GESTIONNAIRE : MME ISAMBERT GAELLE
L AGENT COMPTABLE : MME ISAMBERT GAELLE"
"Isère","BASSIN GRENOBLOIS","0383317Z","Public","SEGPA CLG LOUIS MAUBERRET","9 boulevard DES TROIS SAULES ",,,38350,"LA MURE",476810741,476812012,"ce.0383317Z@ac-grenoble.fr","http://collegemauberret.wixsite.com/louismauberret","LE PRINCIPAL : M. FAUVERNIER DAVID
LE PRINCIPAL ADJOINT : MME GRANGEAT SABRINA
LE GESTIONNAIRE : MME RENARD VALERIE
L AGENT COMPTABLE : MME ISAMBERT GAELLE"
"Isère","BASSIN GRENOBLOIS","0382199J","Privé sous-contrat","COLLEGE PRIVE LA TERRASSE","326  AVENUE DE SAVOIE ",,,38660,"LA TERRASSE",476924920,476082354,"Ce.0382199J@ac-grenoble.fr",,"LE DIRECTEUR : M. WACH CHRISTOPHE"
"Isère","NORD ISERE","0380278W","Public","COLLEGE LE CALLOUD","980 avenue GENERAL DE GAULLE ",,,38110,"LA TOUR-DU-PIN",474832050,,"ce.0380278W@ac-grenoble.fr","https://calloud-isere.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME MONTFALCON SEVERINE
LE PRINCIPAL ADJOINT : MME ROLLET SULVAINE
LE GESTIONNAIRE : M. CHIAPELLA DANIEL
L AGENT COMPTABLE : M. SANGOUARD LUC"
"Isère","NORD ISERE","0381706Y","Privé sous-contrat","COLLEGE PRIVE SAINT BRUNO","8 rue DE LA NATION ",,,38110,"LA TOUR-DU-PIN",474971002,474974453,"Ce.0381706Y@ac-grenoble.fr","http://www.college-saintbruno.fr","LE DIRECTEUR : M. LOULLIER MICHAEL
LE DIRECTEUR ADJOINT : MME LEFRANC KAREN"
"Isère","NORD ISERE","0380073Y","Public","LYCEE POLYVALENT ELIE CARTAN","2 rue JUSTIN VERNET ",,"BP212",38354,"LA TOUR-DU-PIN",474973155,474978830,"ce.0380073Y@ac-grenoble.fr","https://elie-cartan.ent.auvergnerhonealpes.fr/","LE PROVISEUR : MME RIGOMMIER SEVERINE
LE PROVISEUR ADJOINT : M. CAMUS ARNAUD
LE GESTIONNAIRE : M. SANGOUARD LUC
L AGENT COMPTABLE : M. SANGOUARD LUC"
"Isère","NORD ISERE","0381888W","Public","LYCEE PROFESSIONNEL AGRICOLE DE LA TOUR DU PIN","164 allée louis clerget ",,,38110,"LA TOUR-DU-PIN",474832070,474972581,"lpa.la-tour-du-pin@educagri.fr",,"LE PROVISEUR : M. RONCH FRANÇOIS
LE DIRECTEUR : M. RONCH FRANÇOIS
LE GESTIONNAIRE : MME DALIN V. 
L AGENT COMPTABLE : M. CHERVET E. "
"﻿Isère","NORD ISERE","0382106H","Public","SEGPA CLG LE CALLOUD","980  AVENUE GENERAL DE GAULLE ",,,38110,"LA TOUR-DU-PIN",474832050,,"ce.0380278w@ac-grenoble.fr","https://college-le-calloud-la-tour-du-pin.web.ac-grenoble.fr/","LE PRINCIPAL : MME MONTFALCON SEVERINE
LE PRINCIPAL ADJOINT : MME REVEL VIOLAINE
LE GESTIONNAIRE : M. CHIAPELLA DANIEL
L AGENT COMPTABLE : M. SANGOUARD LUC"
"Isère","BASSIN GRENOBLOIS","0381630R","Public","LYCEE POLYVALENT ANNEXE PEDAGOGIQUE SOINS ETUDE","8 avenue Des maquis Grésivaudan ",,,38700,"LA TRONCHE",438380860,438380872,"ce.0381630R@ac-grenoble.fr","https://unite-soins-grenoble.web.ac-grenoble.fr","LE PROVISEUR : M. NEVES MANUEL
LE PROVISEUR ADJOINT : MME BOUCHET NATHALIE
LE GESTIONNAIRE : MME MENARD SYLVIE
L AGENT COMPTABLE : MME MENARD SYLVIE"
"Isère","NORD ISERE","0382176J","Public","COLLEGE ANNE FRANK","2 rue DU REPOS ",,,38290,"LA VERPILLIERE",474942938,474956887,"ce.0382176J@ac-grenoble.fr","https://annefrank-isere.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME LEQUATRE AURELIE
LE PRINCIPAL ADJOINT : MME PARVEAU NATHALIE
LE GESTIONNAIRE : M. CAKIR GURAY
L AGENT COMPTABLE : M. BEAUMEL THIERRY"
"Isère","BASSIN GRENOBLOIS","0380007B","Public","COLLEGE DES SIX VALLEES","57 rue du champ de foire ",,,38520,"LE BOURG-D'OISANS",476793015,476793016,"ce.0380007B@ac-grenoble.fr","https://sixvallees-isere.ent.auvergnerhonealpes.fr","LE PRINCIPAL : MME LANDI FRANCOISE
LE PRINCIPAL ADJOINT : M. GINET STEPHANE
LE GESTIONNAIRE : MME HECKEL MARGOT
L AGENT COMPTABLE : M. POIDEVIN YANNICK"
"Isère","ISERE RHODANIENNE","0380026X","Public","COLLEGE LIERS ET LEMPS","276 avenue de la Gare ",,"BP16",38690,"LE GRAND-LEMPS",476558204,476555770,"ce.0380026X@ac-grenoble.fr","http://www.ac-grenoble.fr/college/liers-lemps","LE PRINCIPAL : MME GUTTIN CHRISTINE
LE PRINCIPAL ADJOINT : MME SANCHEZ STEPHANIE
LE GESTIONNAIRE : M. GUILLAUD-ROLLIN OLIVIER
L AGENT COMPTABLE : M. NIANG FALLA"
"Isère","ISERE RHODANIENNE","0382582A","Privé sous-contrat","COLLEGE PRIVE JEANNE D'ARC","12 ter avenue Jules Ferry ",,,38550,"LE PEAGE-DE-ROUSSILLON",474862838,474866366,"ce.0382582A@ac-grenoble.fr","http://www.csja.fr","LE DIRECTEUR : MME DEBHANE CELINE
LE DIRECTEUR ADJOINT : M. GARAUD SEBASTIEN"
"Isère","ISERE RHODANIENNE","0381670J","Privé sous-contrat","LYCEE GENERAL PRIVE JEANNE D'ARC","2 avenue Jacques Prévert ",,,38550,"LE PEAGE-DE-ROUSSILLON",474862838,,"ce.0381670J@ac-grenoble.fr","http://www.csja.fr","LE DIRECTEUR : MME DEBHANE CELINE
LE DIRECTEUR ADJOINT : MME ROUDIER BOIVIN ANNE"
"﻿Isère","ISERE RHODANIENNE","0381732B","Privé sous-contrat","LYCEE PROF PRIVE DES METIERS FRANCOIS VERGUIN","Route DE SABLONS ",,,38550,"LE PEAGE-DE-ROUSSILLON",474113990,474113482,"ce.0381732B@ac-grenoble.fr","http://lpp-verguin.com","LE DIRECTEUR : MME HORNEGG MARIELLE
LE DIRECTEUR ADJOINT : MME DURAND ISABELLE"
"Isère","ISERE RHODANIENNE","0381733C","Privé sous-contrat","LYCEE PROFESSIONNEL PRIVE JEANNE D'ARC","2 avenue Jacques Prévert ",,,38550,"LE PEAGE-DE-ROUSSILLON",474862838,474866366,"ce.0381733C@ac-grenoble.fr","http://www.csja.fr","LE DIRECTEUR : MME DEBHANE CELINE"
"Isère","NORD ISERE","0382427G","Public","COLLEGE LE GUILLON","27 chemin De La Corniere ",,,38480,"LE PONT-DE-BEAUVOISIN",476372601,476328987,"ce.0382427G@ac-grenoble.fr","https://guillon-isere.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. ESTIVALET PHILIPPE
LE PRINCIPAL ADJOINT : MME JOUHET ANNE-LAURE
LE GESTIONNAIRE : MME MAILLARD MATHILDE
L AGENT COMPTABLE : M. SANGOUARD LUC"
"Isère","NORD ISERE","0381703V","Privé sous-contrat","COLLEGE PRIVE JEANNE D'ARC","27 rue DE BELLEY ",,,38480,"LE PONT-DE-BEAUVOISIN",476328670,476370482,"ce.0381703V@ac-grenoble.fr","http://www.jda-rosaire.fr","LE DIRECTEUR : M. MACLET JEROME
LE DIRECTEUR ADJOINT : MME SEIGLE VATTE GWENAELLE"
"Isère","NORD ISERE","0382373Y","Privé sous-contrat","LYCEE AGRICOLE PRIVE DU GUIERS - PONT DE BEAUVOISIN","6 place du marche ",,"BP67",38480,"LE PONT-DE-BEAUVOISIN",476372120,476373448,"pont-de-beauvoisin@cneap.fr","http://www.lyceeduguiers.fr","LE DIRECTEUR : M. HUA FABRICE
LE DIRECTEUR ADJOINT : M. JEUNEHOMME MATTHIEU"
"Isère","NORD ISERE","0380053B","Public","LYCEE POLYVALENT CHARLES GABRIEL PRAVAZ","257 rue DU PRE SAINT MARTIN ",,,38480,"LE PONT-DE-BEAUVOISIN",476371010,476371004,"ce.0380053B@ac-grenoble.fr","http://www.ac-grenoble.fr/pravaz","LE PROVISEUR : MME ROMANN SOPHIE
LE PROVISEUR ADJOINT : MME LAPIERRE VIRGINIE
LE GESTIONNAIRE : M. COQUET ARNAUD
L AGENT COMPTABLE : M. SANGOUARD LUC"
"Isère","BASSIN GRENOBLOIS","0380013H","Public","COLLEGE NELSON MANDELA","4 avenue Victor Hugo ",,,38800,"LE PONT-DE-CLAIX",476981806,476987988,"ce.0380013H@ac-grenoble.fr","https://mandela-isere.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. FOREST YANN
LE PRINCIPAL ADJOINT : M. PEIFFER ROMAIN
LE GESTIONNAIRE : MME BESSOUF HASNIA
L AGENT COMPTABLE : MME TRYSTRAM ISABELLE"
"﻿Isère","BASSIN GRENOBLOIS","0382204P","Public","COLLEGE LA PIERRE AIGUILLE","Chemin DE LA MONTAGNE ",,,38660,"LE TOUVET",476084070,476085852,"ce.0382204P@ac-grenoble.fr","https://pierreaiguille-isere.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME TERRETAZ MURIEL
LE PRINCIPAL ADJOINT : MME JEGO ANNIE
LE GESTIONNAIRE : MME MONDET MARINE
L AGENT COMPTABLE : MME LAMOUREUX CATHERINE"
"Isère","NORD ISERE","0380001V","Public","COLLEGE MARCEL BOUVIER","350 rue d'Italie ",,,38490,"LES ABRETS EN DAUPHINE",476320764,476374152,"ce.0380001V@ac-grenoble.fr","https://marcelbouvier-isere.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. BOULEY GILLES
LE PRINCIPAL ADJOINT : MME THOCQUENNE ANNE
LE GESTIONNAIRE : MME MOIROUD NELLY
L AGENT COMPTABLE : M. SANGOUARD LUC"
"Isère","NORD ISERE","0380004Y","Public","COLLEGE ARC EN CIERS","19 avenue De Carouge ",,,38630,"LES AVENIERES VEYRINS-THUELLIN",474339950,,"ce.0380004Y@ac-grenoble.fr","https://arcenciers-isere.ent.auvergnerhonealpes.fr","LE PRINCIPAL : M. RAPAUT PHILIPPE
LE PRINCIPAL ADJOINT : M. HORTOS NICOLAS
LE GESTIONNAIRE : MME CHICOUARD CECILE
L AGENT COMPTABLE : M. ROUGE MICKAEL"
"Isère","BASSIN GRENOBLOIS","0380039L","Public","COLLEGE DU TRIEVES","75 avenue Jean Ripert ",,,38710,"MENS",476346202,476346330,"ce.0380039L@ac-grenoble.fr","https://college-du-trieves-mens.web.ac-grenoble.fr/","LE PRINCIPAL : MME LOCHIS STEPHANIE
LE GESTIONNAIRE : MME LUCAS LALIE
L AGENT COMPTABLE : MME ISAMBERT GAELLE"
"Isère","BASSIN GRENOBLOIS","0382492C","Public","COLLEGE LES BUCLOS","53 bis boulevard DES ALPES ",,,38240,"MEYLAN",476904745,476419694,"ce.0382492C@ac-grenoble.fr","https://college-les-buclos-meylan.web.ac-grenoble.fr/","LE PRINCIPAL : MME HEURTEBIZE CAROLE
LE GESTIONNAIRE : M. GHANEM CAMEL
L AGENT COMPTABLE : MME LAMOUREUX CATHERINE"
"Isère","BASSIN GRENOBLOIS","0381777A","Public","COLLEGE LIONEL TERRAY","1 rue DES PEUPLIERS ",,,38240,"MEYLAN",476616140,,"ce.0381777A@ac-grenoble.fr","https://terray-isere.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. FACERIAS FREDERIC
LE PRINCIPAL ADJOINT : MME PIOFFAY ISABELLE
LE GESTIONNAIRE : MME LE CORRE HAFESA
L AGENT COMPTABLE : MME LAMOUREUX CATHERINE"
