"Département","Circonscription","Rne","Secteur","Nom","Voie","Lieu-dit","Boite postale","Code postal","Commune","Téléphone","Fax","Adresse électronique","Site internet","Responsable","Collège de secteur","GPS latitude","GPS longitude","Nb classes","Effectif"
"Isère","VOIRON 2","0380896T","Public","ECOLE PRIMAIRE PUBLIQUE"," ","LA GARE                 ",,38480,"PRESSINS",476321555,,"ce.0380896T@ac-grenoble.fr",,"LE DIRECTEUR : MME PERRET VALERIE","CLG LE GUILLON","45.526678672812","5.6282540691528",6,141
"Isère","BIEVRE-VALLOIRE","0380898V","Public","ECOLE PRIMAIRE PUBLIQUE ECOLE PRIMAIRE MARCEL JAY","80 rue de la mairie ",,,38270,"PRIMARETTE",474845469,,"ce.0380898V@ac-grenoble.fr",,"LE DIRECTEUR : MME CHABANON AURELIE","CLG JACQUES BREL","45.401829865683","5.0298216717398",3,54
"Isère","VOIRON 3","0380900X","Public","ECOLE PRIMAIRE PUBLIQUE","2329 route de la Charmette ","Hameau de l'église      ",,38120,"PROVEYSIEUX",476568559,,"ce.0380900X@ac-grenoble.fr",,"LE DIRECTEUR : MME GOUTTI VALERIE","CLG BARNAVE","45.263005092032","5.6993714189683",3,55
"Isère","GRENOBLE-MONTAGNE","0380901Y","Public","ECOLE PRIMAIRE PUBLIQUE"," ","Le village              ",,38350,"PRUNIERES",476309396,,"ce.0380901Y@ac-grenoble.fr",,"LE DIRECTEUR : M. HORBASIC RENAUD","CLG LOUIS MAUBERRET","44.893730276182","5.7669776158386",2,33
"Isère","VOIRON 3","0380905C","Public","ECOLE PRIMAIRE PUBLIQUE","Route de Clemencières ",,,38950,"QUAIX-EN-CHARTREUSE",476568720,,"ce.0380905C@ac-grenoble.fr",,"LE DIRECTEUR : MME GANZER VIRGINIE","CLG BARNAVE","45.253141038183","5.7193792578679",4,96
"Isère","VOIRON 1","0380909G","Public","ECOLE MATERNELLE PUBLIQUE","20 place de la Mairie ",,,38140,"REAUMONT",476915393,,"ce.0380909G@ac-grenoble.fr",,"LE DIRECTEUR : MME MADINIER FLORENCE","CLG ROBERT DESNOS","45.367063362678","5.5265445202177",3,70
"Isère","VOIRON 1","0382873S","Public","ECOLE ELEMENTAIRE PUBLIQUE AIME BROCHIER","75 rue la Mègre ",,,38140,"RENAGE",476914503,,"ce.0382873S@ac-grenoble.fr",,"LE DIRECTEUR : MME AUVRAY CAPUCINE","CLG ROBERT DESNOS","45.335569982794","5.4849941906565",8,169
"Isère","VOIRON 1","0380913L","Public","ECOLE MATERNELLE PUBLIQUE FRANCOISE DOLTO"," ","LE VERDON               ",,38140,"RENAGE",476910433,,"ce.0380913L@ac-grenoble.fr",,"LE DIRECTEUR : M. BLOT PHILIPPE","CLG ROBERT DESNOS","45.337248163811","5.4869085029941",4,100
"Isère","SAINT MARCELLIN","0380914M","Public","ECOLE ELEMENTAIRE PUBLIQUE LE VILLAGE","411 rue de la mairie ",,,38680,"RENCUREL",476389652,,"ce.0380914M@ac-grenoble.fr",,"LE DIRECTEUR : MME THOME CARINE","CLG RAYMOND GUELEN","45.104152629363","5.4729392245203",1,15
"﻿Isère","SAINT MARCELLIN","0380915N","Public","ECOLE PRIMAIRE LA BALME","91 chemin des Gondrans ",,"BPN",38680,"RENCUREL",476389875,,"ce.0380915N@ac-grenoble.fr",,"LE DIRECTEUR : MME LEFEVRE ANNE","CLG RAYMOND GUELEN","45.088743826251","5.4670438811127",1,17
"Isère","ST-MARTIN D'HERES","0380917R","Public","ECOLE ELEMENTAIRE PUBLIQUE","74 place de la mairie ",,,38420,"REVEL",476898339,,"ce.0380917R@ac-grenoble.fr",,"LE DIRECTEUR : MME GUILLEMIN STEPHANIE","CLG LA MOULINIERE","45.185355787192","5.8679314696386",4,96
"Isère","ST-MARTIN D'HERES","0383205C","Public","ECOLE MATERNELLE PUBLIQUE","11 route du Sauzet ",,,38420,"REVEL",476898024,,"ce.0383205C@ac-grenoble.fr",,"LE DIRECTEUR : M. MAZET SEBASTIEN","CLG LA MOULINIERE","45.185355787192","5.8679314696386",3,53
"Isère","BIEVRE-VALLOIRE","0380918S","Public","ECOLE PRIMAIRE VILLAGE","421 route des Ecoliers ",,,38270,"REVEL-TOURDAN",474845969,,"ce.0380918S@ac-grenoble.fr",,"LE DIRECTEUR : M. TUMMINELLO FRANCK","CLG JACQUES BREL","45.380405893615","5.0379870441972",4,93
"Isère","VIENNE 1","0383521W","Privé hors-contrat","ECOLE MATERNELLE PRIVEE MONTESSORI DU PAYS VIENNOIS","557 route nationale 7 ",,,38121,"REVENTIN-VAUGRIS",426054784,,"ce.0383521W@ac-grenoble.fr",,"LE DIRECTEUR : MME FRANCE DOMINIQUE","CLG DE L'ISLE","45.458460069505","4.8254047444704",2,30
"Isère","VIENNE 1","0380920U","Public","ECOLE PRIMAIRE PUBLIQUE VILLAGE","Rue Mouret ","LE VILLAGE              ",,38121,"REVENTIN-VAUGRIS",474588290,,"ce.0380920U@ac-grenoble.fr",,"LE DIRECTEUR : M. HEREDIA ALAIN","CLG DE L'ISLE","45.46717676474","4.8431640191925",8,189
"Isère","VOIRON 1","0380724F","Privé sous-contrat","ECOLE ELEMENTAIRE PRIVEE SAINTE GENEVIEVE","205 quinquies montée de l'Eglise ",,,38140,"RIVES",476910726,476914080,"ce.0380724F@ac-grenoble.fr",,"LE DIRECTEUR : MME RAGUENET DE SAINT ELMY","Aucune information","45.353084819355","5.5011089875362",7,176
"Isère","VOIRON 1","0382298S","Public","ECOLE ELEMENTAIRE PUBLIQUE LIBERATION","39 place de la Libération ",,,38140,"RIVES",476910153,,"ce.0382298S@ac-grenoble.fr",,"LE DIRECTEUR : MME GARCIA CHRISTELLE","CLG ROBERT DESNOS","45.350550623935","5.5032438210741",8,172
"Isère","VOIRON 1","0382337J","Public","ECOLE ELEMENTAIRE PUBLIQUE VICTOR HUGO","127 rue du Levatel ",,,38140,"RIVES",476910574,,"ce.0382337J@ac-grenoble.fr",,"LE DIRECTEUR : MME BONOMINI SYLVIE","CLG ROBERT DESNOS","45.355802339685","5.498023846136",7,150
"Isère","VOIRON 1","0380927B","Public","ECOLE MATERNELLE PUBLIQUE AIME CESAIRE","Impasse de la Chana ",,,38140,"RIVES",476553991,476914358,"ce.0380927B@ac-grenoble.fr",,"LE DIRECTEUR : MME MUSSATI LAURENCE","CLG ROBERT DESNOS","45.348452629072","5.5027917305266",4,79
"﻿Isère","VOIRON 1","0380922W","Public","ECOLE MATERNELLE PUBLIQUE PIERRE PERRET","40 rue Bergès ",,,38140,"RIVES",476651857,,"ce.0380922W@ac-grenoble.fr",,"LE DIRECTEUR : MME ABBADI CELINE","CLG ROBERT DESNOS","45.358509389456","5.4970208446505",3,69
"Isère","BOURGOIN JALLIEU 2","0380929D","Public","ECOLE PRIMAIRE VILLAGE","115 rue des Ecoles ",,,38090,"ROCHE",474926461,,"ce.0380929D@ac-grenoble.fr",,"LE DIRECTEUR : M. HOUTIN PHILIPPE","CLG SONIA DELAUNAY","45.586946052105","5.1584536631172",9,200
"Isère","LA TOUR DU PIN","0380935K","Public","ECOLE PRIMAIRE PUBLIQUE","8 rue de Ravette ",,,38110,"ROCHETOIRIN",474972154,,"ce.0380935K@ac-grenoble.fr",,"LE DIRECTEUR : M. DURAND VINCENT","CLG LE CALLOUD","45.581864185693","5.4178768076547",5,128
"Isère","GRENOBLE-MONTAGNE","0383442K","Privé hors-contrat","ECOLE ELEMENTAIRE PRIVEE MENTHE ABRICOT CERISE","1098 rue de Maissenas ",,,38650,"ROISSARD",685526448,,"ce.0383442K@ac-grenoble.fr","http://www.mentheabricotcerise.fr","LE DIRECTEUR : MME ARTHAUD CHRISTELLE","CLG DU TRIEVES","44.882309995182","5.6399551495552",2,32
"Isère","VOIRON 2","0382123B","Public","ECOLE PRIMAIRE PUBLIQUE","13  place des écoles ",,,38480,"ROMAGNIEU",476328187,,"ce.0382123B@ac-grenoble.fr",,"LE DIRECTEUR : MME PETITCOLIN SANDRINE","CLG LE GUILLON","45.570125891088","5.6416025364746",7,170
"Isère","VIENNE 2","0380727J","Privé sous-contrat","ECOLE ELEMENTAIRE PRIVEE SAINT JACQUES","2 montée de l'enclos ",,,38150,"ROUSSILLON",474863678,474297957,"ce.0380727J@ac-grenoble.fr",,"LE DIRECTEUR : MME PLASSARD ANNE-MARIE","Aucune information","45.373923246351","4.8102613501549",12,294
"Isère","VIENNE 2","0382458R","Public","ECOLE ELEMENTAIRE PUBLIQUE HENRI WALLON","11 rue du 19 Mars 62 ",,,38150,"ROUSSILLON",474862251,474298621,"ce.0382458R@ac-grenoble.fr",,"LE DIRECTEUR : MME BAUDRY CAROLINE","CLG DE L'EDIT","45.371391329376","4.8119935307412",16,263
"Isère","VIENNE 2","0380120Z","Public","ECOLE ELEMENTAIRE PUBLIQUE PAUL LANGEVIN","Avenue Jean Jaurès ",,,38150,"ROUSSILLON",474295612,474866872,"ce.0380120Z@ac-grenoble.fr",,"LE DIRECTEUR : MME BONHOURE MAUD","CLG DE L'EDIT","45.363731404926","4.7982774732143",12,210
"Isère","VIENNE 2","0382013G","Public","ECOLE MATERNELLE PUBLIQUE HENRI WALLON","8 rue Fernand Léger ",,,38150,"ROUSSILLON",474295610,474295610,"ce.0382013G@ac-grenoble.fr",,"LE DIRECTEUR : MME MEILLER ANNELORE","CLG DE L'EDIT","45.371513454187","4.8133520323546",7,126
"Isère","VIENNE 2","0380943U","Public","ECOLE MATERNELLE PUBLIQUE PAUL LANGEVIN","6 avenue Jean Jaurès ",,,38150,"ROUSSILLON",474862750,,"ce.0380943U@ac-grenoble.fr",,"LE DIRECTEUR : MME DELMAS SOPHIE","CLG DE L'EDIT","45.363344679418","4.8027240167527",6,121
"﻿Isère","SAINT MARCELLIN","0380944V","Public","ECOLE PRIMAIRE PUBLIQUE","216   LE VILLAGE ","LE VILLAGE              ",,38470,"ROVON",476647275,,"ce.0380944V@ac-grenoble.fr",,"LE DIRECTEUR : MME DOSSEH SORYA","CLG JOSEPH CHASSIGNEUX","45.202190670751","5.4611897271673",2,43
"Isère","BIEVRE-VALLOIRE","0382120Y","Public","ECOLE PRIMAIRE PUBLIQUE","101 impasse du Château ",,,38940,"ROYBON",476362176,,"ce.0382120Y@ac-grenoble.fr",,"LE DIRECTEUR : MME BOURROUX NATHALIE","CLG MARCEL MARIOTTE","45.259827197409","5.2469330752662",5,108
"Isère","BOURGOIN JALLIEU 1","0382959K","Public","ECOLE ELEMENTAIRE PUBLIQUE PAUL DE BELVAL","430 rue Salière ",,,38300,"RUY-MONTCEAU",474932530,,"ce.0382959K@ac-grenoble.fr",,"LE DIRECTEUR : MME GIUSTI MOUETTE VINCIANE","CLG PRE BENIT","45.587747567829","5.3181946225811",9,208
"Isère","BOURGOIN JALLIEU 1","0382190Z","Public","ECOLE MATERNELLE PUBLIQUE CENTRE","58 impasse de la mairie ",,,38300,"RUY-MONTCEAU",474936229,,"ce.0382190Z@ac-grenoble.fr",,"LE DIRECTEUR : M. MERLIN FREDERIC","CLG PRE BENIT","45.587129163681","5.3184766871276",5,124
"Isère","BOURGOIN JALLIEU 1","0380763Y","Public","ECOLE PRIMAIRE PUBLIQUE KIMMERLING","30 rue Centrale ",,,38300,"RUY-MONTCEAU",474974377,,"ce.0380763Y@ac-grenoble.fr",,"LE DIRECTEUR : MME DELEZENNE ANNE","CLG PRE BENIT","45.587352827896","5.3759413523204",5,110
"Isère","VIENNE 2","0380952D","Public","ECOLE ELEMENTAIRE PUBLIQUE ANN Anne Dangar","23 route des Alpes ",,,38550,"SABLONS",474843525,474843525,"ce.0380952D@ac-grenoble.fr",,"LE DIRECTEUR : MME DESNOS NATHALIE","CLG JEAN FERRAT","45.318067588726","4.7739772823286",6,141
"Isère","VIENNE 2","0382307B","Public","ECOLE MATERNELLE PUBLIQUE","11 rue Champollion ",,,38550,"SABLONS",474843114,474843114,"ce.0382307B@ac-grenoble.fr",,"LE DIRECTEUR : MME SACI CORINNE","CLG JEAN FERRAT","45.317815319214","4.7728458332009",4,83
"Isère","SAINT MARCELLIN","0380968W","Public","ECOLE ELEMENTAIRE PUBLIQUE DES PLATANES","Rue Hector Garaud ",,,38160,"SAINT ANTOINE L'ABBAYE",476364406,,"ce.0380968W@ac-grenoble.fr",,"LE DIRECTEUR : M. PAIN PATRICE","CLG OLYMPE DE GOUGES","45.174010580272","5.2175893243565",2,42
"Isère","SAINT MARCELLIN","0380969X","Public","ECOLE PRIMAIRE PUBLIQUE DES TILLEULS","Rue de la Ménagerie ",,,38160,"SAINT ANTOINE L'ABBAYE",476364425,,"ce.0380969X@ac-grenoble.fr",,"LE DIRECTEUR : M. GRANGE PATRICE","CLG OLYMPE DE GOUGES","45.173917730945","5.2190883667083",3,63
"Isère","BOURGOIN JALLIEU 3","0380957J","Public","ECOLE PRIMAIRE PUBLIQUE","60 place de l'école ","LE VILLAGE              ",,38300,"SAINT-AGNIN-SUR-BION",474284710,,"ce.0380957J@ac-grenoble.fr",,"LE DIRECTEUR : MME BOROT LAURENCE","CLG FERNAND BOUVIER","45.540576797839","5.2441909359251",6,142
"﻿Isère","BOURGOIN JALLIEU 2","0382617N","Public","ECOLE ELEMENTAIRE PUBLIQUE LES SABLIERES"," ","PROMENDADE DES MAGNAUDS ",,38080,"SAINT-ALBAN-DE-ROCHE",474438190,,"ce.0382617N@ac-grenoble.fr",,"LE DIRECTEUR : MME BERTRAND NATHALIE","CLG STEPHEN HAWKING","45.593911882972","5.2184933895885",6,139
"Isère","BOURGOIN JALLIEU 2","0382332D","Public","ECOLE MATERNELLE PUBLIQUE","1 MONTEE MONTEE DU CHEMIN NEUF ",,,38080,"SAINT-ALBAN-DE-ROCHE",474934527,,"ce.0382332D@ac-grenoble.fr",,"LE DIRECTEUR : MME MAZZALOVO NATHALIE","CLG STEPHEN HAWKING","45.596698055223","5.2252006490868",3,67
"Isère","VIENNE 2","0380960M","Public","ECOLE PRIMAIRE PUBLIQUE","50 chemin du Plâtre ",,,38370,"SAINT-ALBAN-DU-RHONE",474870882,,"ce.0380960M@ac-grenoble.fr",,"LE DIRECTEUR : MME FRANCOIS GWENAELLE","CLG FREDERIC MISTRAL","45.42329543628","4.7555531654813",5,120
"Isère","GRENOBLE-MONTAGNE","0380962P","Public","ECOLE ELEMENTAIRE PUBLIQUE"," ","LE BOURG                ",,38650,"SAINT-ANDEOL",476340745,,"ce.0380962P@ac-grenoble.fr",,"LE DIRECTEUR : MME CAPAI ESTELLE","CLG MARCEL CUYNAT","44.961421090496","5.5532630695249",1,12
"Isère","SAINT MARCELLIN","0380963R","Public","ECOLE ELEMENTAIRE PUBLIQUE"," ","LE BOURG                ",,38680,"SAINT-ANDRE-EN-ROYANS",476360458,,"ce.0380963R@ac-grenoble.fr",,"LE DIRECTEUR : M. GIRAUD FREDERIC","CLG RAYMOND GUELEN","45.086256830245","5.3388340477225",1,27
"Isère","VOIRON 2","0380964S","Public","ECOLE ELEMENTAIRE PUBLIQUE VERCORS","3 rue Jean Jaurès ",,,38490,"SAINT-ANDRE-LE-GAZ",474881660,,"ce.0380964S@ac-grenoble.fr",,"LE DIRECTEUR : M. GRUFFAZ JACKY","CLG MARCEL BOUVIER","45.545723155812","5.5334393131827",6,152
"Isère","VOIRON 2","0381768R","Public","ECOLE MATERNELLE PUBLIQUE","24 rue Lavoisier ",,,38490,"SAINT-ANDRE-LE-GAZ",474881697,,"ce.0381768R@ac-grenoble.fr",,"LE DIRECTEUR : MME CHEVILLOT ANAIS","CLG MARCEL BOUVIER","45.546563052445","5.5333494568975",3,70
"Isère","SAINT MARCELLIN","0380970Y","Public","ECOLE ELEMENTAIRE PUBLIQUE","35 route de Montluisant ",,,38160,"SAINT-APPOLINARD",476641811,,"ce.0380970Y@ac-grenoble.fr",,"LE DIRECTEUR : MME COHET MARIE-PIERRE","CLG OLYMPE DE GOUGES","45.188608842991","5.2630850332662",1,23
"Isère","VOIRON 3","0380973B","Public","ECOLE PRIMAIRE PUBLIQUE LE TILLEUL","72 route du Champtoraz ",,,38960,"SAINT-AUPRE",476553418,476553418,"ce.0380973B@ac-grenoble.fr",,"LE DIRECTEUR : MME COLLOMBET CHRISTINE","CLG PLAN MENU","45.399474893319","5.6708009473436",4,87
"Isère","BIEVRE-VALLOIRE","0382072W","Public","ECOLE PRIMAIRE PUBLIQUE","42 chemin des Ecoles ",,,38270,"SAINT-BARTHELEMY",474797220,,"ce.0382072W@ac-grenoble.fr",,"LE DIRECTEUR : MME MARTIN MELANIE","CLG JACQUES BREL","45.34578956779","5.0781956782261",4,86
"﻿Isère","GRENOBLE 4 / DSDEN38","0382811Z","Public","ECOLE PRIMAIRE PUBLIQUE CENTRE","Village LE VILLAGE ","ST BARTHELEMY DE SECHILI",,38220,"SAINT-BARTHELEMY-DE-SECHILIENNE",476721646,,"ce.0382811Z@ac-grenoble.fr",,"LE DIRECTEUR : MME FOUR MAUD","CLG LES MATTONS","45.043440083238","5.8252900473218",2,35
"Isère","PONT DE CHERUY","0380980J","Public","ECOLE PRIMAIRE LE VILLAGE"," ","LE VILLAGE              ",,38118,"SAINT-BAUDILLE-DE-LA-TOUR",474838688,,"ce.0380980J@ac-grenoble.fr",,"LE DIRECTEUR : M. HAUSSARD LAURENT","CLG LES PIERRES PLANTES","45.792950969695","5.3372791612505",4,89
"Isère","VOIRON 1","0380984N","Public","ECOLE ELEMENTAIRE PUBLIQUE","60 rue des Ecoles ",,,38140,"SAINT-BLAISE-DU-BUIS",476659769,,"ce.0380984N@ac-grenoble.fr",,"LE DIRECTEUR : MME ENTRAYGUES MELANIE","CLG ROBERT DESNOS","45.376320867572","5.5179147307627",5,126
"Isère","SAINT MARCELLIN","0380987S","Public","ECOLE PRIMAIRE PUBLIQUE"," ","LE VILLAGE              ",,38840,"SAINT-BONNET-DE-CHAVAGNE",476380462,,"ce.0380987S@ac-grenoble.fr",,"LE DIRECTEUR : M. HOLZER HIERRY","CLG OLYMPE DE GOUGES","45.125500079812","5.231353047867",3,51
"Isère","VOIRON 2","0380990V","Public","ECOLE PRIMAIRE PUBLIQUE","131 route de Merlas ",,,38620,"SAINT-BUEIL",476075617,,"ce.0380990V@ac-grenoble.fr",,"LE DIRECTEUR : MME GALLIN PATRICIA","CLG LE GUILLON","45.473880216323","5.6887862379318",4,77
"Isère","VOIRON 2","0380993Y","Public","ECOLE PRIMAIRE PUBLIQUE","11 route de Chartreuse ",,,38500,"SAINT-CASSIEN",476057082,,"ce.0380993Y@ac-grenoble.fr",,"LE DIRECTEUR : MME GIBAUD CORALIE","CLG LA GARENNE","45.360077950161","5.5513256209294",4,92
"Isère","BOURGOIN JALLIEU 1","0382453K","Public","ECOLE ELEMENTAIRE PUBLIQUE DU BOURG","90 rue de l'Abbatiale ",,,38890,"SAINT-CHEF",474924159,,"ce.0382453K@ac-grenoble.fr",,"LE DIRECTEUR : MME FAGOT STEPHANIE","CLG FREDERIC DARD","45.63305342109","5.3678858333374",4,94
"Isère","BOURGOIN JALLIEU 1","0383408Y","Public","ECOLE ELEMENTAIRE PUBLIQUE LOUIS SEIGNER","86 rue Pierre GRATALOUP ",,,38890,"SAINT-CHEF",474277650,474277650,"ce.0383408Y@ac-grenoble.fr",,"LE DIRECTEUR : MME D'ORAZIO FREDERIQUE","CLG FREDERIC DARD","45.641554211001","5.3594774457943",7,154
"Isère","BOURGOIN JALLIEU 1","0382639M","Public","ECOLE MATERNELLE PUBLIQUE RENEE BALLET","94 rue de l'Abbatiale ",,,38890,"SAINT-CHEF",474924408,,"ce.0382639M@ac-grenoble.fr",,"LE DIRECTEUR : MME VAREILLES DEBORAH","CLG FREDERIC DARD","45.63334179981","5.3670249536413",5,118
"Isère","BOURGOIN JALLIEU 1","0383589V","Privé hors-contrat","ECOLE PRIMAIRE COURS TOM MOREL","44 rue de la chapelle ",,,38890,"SAINT-CHEF",660202980,,"ce.0383589V@ac-grenoble.fr",,"LE DIRECTEUR : MME GERARD LAURENCE","Aucune information",,,1,12
"﻿Isère","VOIRON 3","0380999E","Public","ECOLE PRIMAIRE PUBLIQUE BOURG","107 route du magnin ",,,38380,"SAINT-CHRISTOPHE-SUR-GUIERS",476660134,476660134,"ce.0380999E@ac-grenoble.fr",,"LE DIRECTEUR : MME RINGOT MANON","CLG BEATRICE DE SAVOIE","45.428191237556","5.7800240555424",3,65
"Isère","LA TOUR DU PIN","0382562D","Public","ECOLE ELEMENTAIRE PUBLIQUE VILLAGE","2 place de la Mairie ",,,38110,"SAINT-CLAIR-DE-LA-TOUR",482200029,,"ce.0382562D@ac-grenoble.fr",,"LE DIRECTEUR : MME COLLADO DIANE","CLG LE CALLOUD","45.573017509088","5.4790770304603",7,171
"Isère","LA TOUR DU PIN","0381585S","Public","ECOLE MATERNELLE PUBLIQUE DU CANAL","2 place de la mairie ",,,38110,"SAINT-CLAIR-DE-LA-TOUR",474970566,,"ce.0381585S@ac-grenoble.fr",,"LE DIRECTEUR : MME MOULIN SANDRINE","CLG LE CALLOUD","45.573397422879","5.4769645725229",4,101
"Isère","VIENNE 2","0380731N","Privé sous-contrat","ECOLE ELEMENTAIRE PRIVEE SAINT PAUL","86 chemin Emile Fauré ",,,38370,"SAINT-CLAIR-DU-RHONE",474564082,474564082,"ce.0380731N@ac-grenoble.fr",,"LE DIRECTEUR : MME CORTES DELPHINE","Aucune information","45.44013807052","4.7733060754421",4,101
"Isère","VIENNE 2","0382244H","Public","ECOLE PRIMAIRE PUBLIQUE DU PARC","Impasse du Jumelage ",,,38370,"SAINT-CLAIR-DU-RHONE",474563612,,"ce.0382244H@ac-grenoble.fr",,"LE DIRECTEUR : MME ROZIER ELISABETH","CLG FREDERIC MISTRAL","45.44662487254","4.7686251291207",9,195
"Isère","VIENNE 2","0382770E","Public","ECOLE PRIMAIRE PUBLIQUE GLAY","19 rue de la Fontaine ",,,38370,"SAINT-CLAIR-DU-RHONE",474563656,474563656,"ce.0382770E@ac-grenoble.fr",,"LE DIRECTEUR : MME HEREDIA AGNES","CLG FREDERIC MISTRAL","45.432077404987","4.7863273722955",4,88
"Isère","SAINT MARCELLIN","0381008P","Public","ECOLE ELEMENTAIRE PUBLIQUE VILLAGE","98 route de la Vallée ",,,38940,"SAINT-CLAIR-SUR-GALAURE",476362548,,"ce.0381008P@ac-grenoble.fr",,"LE DIRECTEUR : MME MAILLET Aude ","CLG JOSEPH  BEDIER","45.260620072211","5.1437285188679",1,15
"Isère","VOIRON 1","0381010S","Public","ECOLE PRIMAIRE PUBLIQUE","35 rue de la Mairie ",,,38690,"SAINT-DIDIER-DE-BIZONNES",474922820,,"ce.0381010S@ac-grenoble.fr",,"LE DIRECTEUR : MME MONJAL MARIE","COLLEGE DE CHAMPIER","45.469028524774","5.3517132940566",2,37
"Isère","LA TOUR DU PIN","0382563E","Public","ECOLE PRIMAIRE PUBLIQUE LES PETITS CASSOLARDS","7 allée des platanes ",,,38110,"SAINT-DIDIER-DE-LA-TOUR",474974462,,"ce.0382563E@ac-grenoble.fr",,"LE DIRECTEUR : MME PERRIARD NATHALIE","CLG LES DAUPHINS","45.554234904859","5.4834950604762",10,227
"Isère","VOIRON 3","0380732P","Privé sous-contrat","ECOLE ELEMENTAIRE PRIVEE VILLA HELENE","14 rue du Cotaire ",,,38120,"SAINT-EGREVE",476752360,438020677,"ce.0380732P@ac-grenoble.fr",,"LE DIRECTEUR : MME KHANN SOPHIE","Aucune information","45.238951213208","5.682470845193",8,214
"﻿Isère","VOIRON 3","0382006Z","Public","ECOLE ELEMENTAIRE PUBLIQUE BARNAVE","33 rue de Saint Robert ",,,38120,"SAINT-EGREVE",476750074,,"ce.0382006Z@ac-grenoble.fr",,"LE DIRECTEUR : M. RAFFIN PATRICK","CLG BARNAVE","45.235921596127","5.6780661314809",7,169
"Isère","VOIRON 3","0382749G","Public","ECOLE ELEMENTAIRE PUBLIQUE LA MONTA","12 avenue du Médecin Général Via ",,,38120,"SAINT-EGREVE",476752725,,"ce.0382749G@ac-grenoble.fr",,"LE DIRECTEUR : MME SUAREZ EMMANUELLE","CLG BARNAVE","45.239454204278","5.6851602699204",7,167
"Isère","VOIRON 3","0382455M","Public","ECOLE ELEMENTAIRE PUBLIQUE PONT DE VENCE","2 rue de l'Ancienne Poste ",,,38120,"SAINT-EGREVE",476752734,,"ce.0382455M@ac-grenoble.fr",,"LE DIRECTEUR : MME GRICHINE HELENE","CLG BARNAVE","45.230091010457","5.6807569516547",7,164
"Isère","VOIRON 3","0381023F","Public","ECOLE ELEMENTAIRE PUBLIQUE PREDIEU","1  RUE MELUSINE ",,,38120,"SAINT-EGREVE",476752852,,"ce.0381023F@ac-grenoble.fr",,"LE DIRECTEUR : MME POLLIER CATHERINE","CLG CHARTREUSE","45.222048384744","5.6840164618028",12,298
"Isère","VOIRON 3","0382135P","Public","ECOLE MATERNELLE PUBLIQUE BARNAVE","32 rue de Saint Robert ",,,38120,"SAINT-EGREVE",476750073,,"ce.0382135P@ac-grenoble.fr",,"LE DIRECTEUR : MME THEVENIN MARIELLE","CLG BARNAVE","45.23695682291","5.6758460447046",3,76
"Isère","VOIRON 3","0381013V","Public","ECOLE MATERNELLE PUBLIQUE LA MONTA","2 rue Adolphe Muguet ",,,38120,"SAINT-EGREVE",476752884,,"ce.0381013V@ac-grenoble.fr",,"LE DIRECTEUR : MME MOTTE MIREILLE","CLG BARNAVE","45.239378045642","5.6857049510807",4,102
"Isère","VOIRON 3","0381014W","Public","ECOLE MATERNELLE PUBLIQUE PONT DE VENCE","4 rue de l'Ancienne Poste ",,,38120,"SAINT-EGREVE",476752606,,"ce.0381014W@ac-grenoble.fr",,"LE DIRECTEUR : MME GUENARD DELPHINE","CLG BARNAVE","45.229691078264","5.6809034800285",4,103
"Isère","VOIRON 3","0381025H","Public","ECOLE MATERNELLE PUBLIQUE PREDIEU","17 rue Mélusine ",,,38120,"SAINT-EGREVE",476754438,,"ce.0381025H@ac-grenoble.fr",,"LE DIRECTEUR : MME MARION MEYER CARINE","CLG CHARTREUSE","45.221724054699","5.684765751256",7,163
"Isère","VOIRON 3","0382845L","Public","ECOLE MATERNELLE PUBLIQUE ROCHEPLEINE","Place Nelson Mandela ",,,38120,"SAINT-EGREVE",476560534,,"ce.0382845L@ac-grenoble.fr",,"LE DIRECTEUR : MME COLOMBO AURELIE","CLG BARNAVE","45.243332001883","5.6756163401303",3,78
"Isère","VOIRON 3","0382995Z","Public","ECOLE PRIMAIRE ROCHEPLEINE","Place Nelson Mandela ",,,38120,"SAINT-EGREVE",476753305,,"ce.0382995Z@ac-grenoble.fr",,"LE DIRECTEUR : MME BERGER SEVERINE","CLG BARNAVE","45.243096041615","5.6753116972235",5,125
"﻿Isère","VOIRON 3","0380121A","Public","ECOLE PRIMAIRE PUBLIQUE GARE","28 rue de la Gare ",,,38120,"SAINT-EGREVE",476754692,,"ce.0380121A@ac-grenoble.fr",,"LE DIRECTEUR : MME BERGERON AMANDINE","CLG BARNAVE","45.23486963341","5.6742157576575",8,157
"Isère","VOIRON 3","0381026J","Public","ECOLE ELEMENTAIRE PUBLIQUE"," ","LA MAYOUSSIERE          ",,38960,"SAINT-ETIENNE-DE-CROSSEY",476060557,476553757,"ce.0381026J@ac-grenoble.fr",,"LE DIRECTEUR : M. BOUGHATTAS FOUAD","CLG PLAN MENU","45.379181864559","5.6409216509935",7,165
"Isère","VOIRON 3","0382232V","Public","ECOLE MATERNELLE PUBLIQUE","66 chemin des Ecoliers ",,,38960,"SAINT-ETIENNE-DE-CROSSEY",476060676,,"ce.0382232V@ac-grenoble.fr",,"LE DIRECTEUR : MME DESRUOL ISABELLE","CLG PLAN MENU","45.377919121428","5.6421272993319",4,92
